seq_no,packet_type,origin_uid,dst_addr,final_uid,created_time,delivered_time,delay,hop_count,path
34,ACK,45,"[3,2]",46,33.812711,33.812763,0.000052,1,45->46
53,ACK,46,"[1,254]",18,33.812555,33.812993,0.000438,5,46->57->47->38->27->18
4,JOIN_REQ,10,"[10,3]",11,33.838405,33.838482,0.000076,1,10->11
67,NETID_REQ,11,"[1,254]",18,33.838482,33.839090,0.000608,7,11->22->33->34->35->26->17->18
51,NETID_RESP,18,"[10,3]",11,33.839090,33.839698,0.000608,8,18->17->17->26->26->35->35->34->34->33->33->22->22->11
52,NETID_RESP,18,"[10,3]",11,33.839090,33.839698,0.000608,8,18->17->17->26->26->35->35->34->34->33->33->22->22->11->11
25,JOIN_ACK,11,"[255,255]",1,33.839698,33.839772,0.000074,1,11->1
25,JOIN_ACK,11,"[255,255]",10,33.839698,33.839775,0.000076,1,11->1->10
25,JOIN_ACK,11,"[255,255]",2,33.839698,33.839778,0.000079,1,11->1->10->2
25,JOIN_ACK,11,"[255,255]",21,33.839698,33.839788,0.000089,1,11->1->10->2->21
25,JOIN_ACK,11,"[255,255]",12,33.839698,33.839790,0.000091,1,11->1->10->2->21->12
25,JOIN_ACK,11,"[255,255]",22,33.839698,33.839811,0.000113,1,11->1->10->2->21->12->22
6,ACK,10,"[15,254]",11,33.839775,33.839851,0.000076,1,10->11
10,ACK,10,"[10,3]",11,33.839927,33.840004,0.000076,1,10->11
70,ACK,11,"[1,254]",18,33.839698,33.840307,0.000608,7,11->22->33->34->35->26->17->18
2,JOIN_REQ,79,"[6,254]",69,34.047034,34.047139,0.000105,1,79->69
24,JOIN_ACK,69,"[255,255]",68,34.047139,34.047208,0.000069,1,69->68
24,JOIN_ACK,69,"[255,255]",79,34.047139,34.047244,0.000105,1,69->68->79
4,ACK,79,"[6,254]",69,34.047244,34.047349,0.000105,1,79->69
8,JOIN_REQ,1,"[15,254]",10,34.277436,34.277519,0.000083,1,1->10
12,JOIN_ACK,10,"[255,255]",11,34.277519,34.277596,0.000076,1,10->11
12,JOIN_ACK,10,"[255,255]",1,34.277519,34.277602,0.000083,1,10->11->1
12,JOIN_ACK,10,"[255,255]",0,34.277519,34.277605,0.000086,1,10->11->1->0
12,JOIN_ACK,10,"[255,255]",21,34.277519,34.277630,0.000111,1,10->11->1->0->21
10,ACK,1,"[15,254]",10,34.277602,34.277686,0.000083,1,1->10
25,JOIN_REQ,65,"[11,1]",64,34.330078,34.330151,0.000073,1,65->64
71,NETID_REQ,64,"[1,254]",18,34.330151,34.330739,0.000588,7,64->54->43->34->35->26->17->18
30,NETID_RESP,18,"[11,1]",64,34.330739,34.331327,0.000588,8,18->17->17->26->26->35->35->34->34->43->43->54->54->64
31,NETID_RESP,18,"[11,1]",64,34.330739,34.331327,0.000588,8,18->17->17->26->26->35->35->34->34->43->43->54->54->64->64
10,JOIN_ACK,64,"[255,255]",54,34.331327,34.331396,0.000069,1,64->54
10,JOIN_ACK,64,"[255,255]",65,34.331327,34.331400,0.000073,1,64->54->65
10,JOIN_ACK,64,"[255,255]",63,34.331327,34.331409,0.000082,1,64->54->65->63
10,JOIN_ACK,64,"[255,255]",75,34.331327,34.331424,0.000097,1,64->54->65->63->75
27,ACK,65,"[16,254]",64,34.331400,34.331473,0.000073,1,65->64
31,ACK,65,"[11,1]",64,34.331546,34.331619,0.000073,1,65->64
74,ACK,64,"[1,254]",18,34.331327,34.331915,0.000588,7,64->54->43->34->35->26->17->18
4,JOIN_REQ,89,"[6,1]",79,34.384507,34.384581,0.000074,1,89->79
56,NETID_REQ,79,"[1,254]",18,34.384581,34.385185,0.000604,7,79->69->68->57->47->38->27->18
26,NETID_RESP,18,"[6,1]",79,34.385185,34.385789,0.000604,8,18->27->27->38->38->47->47->57->57->68->68->69->69->79
27,NETID_RESP,18,"[6,1]",79,34.385185,34.385789,0.000604,8,18->27->27->38->38->47->47->57->57->68->68->69->69->79->79
9,JOIN_ACK,79,"[255,255]",89,34.385789,34.385863,0.000074,1,79->89
9,JOIN_ACK,79,"[255,255]",69,34.385789,34.385894,0.000105,1,79->89->69
6,ACK,89,"[17,254]",79,34.385863,34.385937,0.000074,1,89->79
10,ACK,89,"[6,1]",79,34.386011,34.386086,0.000074,1,89->79
59,ACK,79,"[1,254]",18,34.385789,34.386394,0.000604,7,79->69->68->57->47->38->27->18
6,JOIN_REQ,63,"[11,254]",54,34.402508,34.402585,0.000077,1,63->54
33,JOIN_ACK,54,"[255,255]",64,34.402585,34.402654,0.000069,1,54->64
33,JOIN_ACK,54,"[255,255]",63,34.402585,34.402663,0.000077,1,54->64->63
33,JOIN_ACK,54,"[255,255]",43,34.402585,34.402683,0.000097,1,54->64->63->43
8,ACK,63,"[11,254]",54,34.402663,34.402740,0.000077,1,63->54
25,JOIN_REQ,0,"[15,254]",10,34.640570,34.640657,0.000086,1,0->10
13,JOIN_ACK,10,"[255,255]",11,34.640657,34.640733,0.000076,1,10->11
13,JOIN_ACK,10,"[255,255]",1,34.640657,34.640740,0.000083,1,10->11->1
13,JOIN_ACK,10,"[255,255]",0,34.640657,34.640743,0.000086,1,10->11->1->0
13,JOIN_ACK,10,"[255,255]",21,34.640657,34.640768,0.000111,1,10->11->1->0->21
27,ACK,0,"[15,254]",10,34.640743,34.640829,0.000086,1,0->10
25,JOIN_REQ,50,"[13,254]",41,34.729283,34.729389,0.000106,1,50->41
19,JOIN_ACK,41,"[255,255]",51,34.729389,34.729453,0.000065,1,41->51
19,JOIN_ACK,41,"[255,255]",32,34.729389,34.729471,0.000082,1,41->51->32
19,JOIN_ACK,41,"[255,255]",40,34.729389,34.729481,0.000093,1,41->51->32->40
19,JOIN_ACK,41,"[255,255]",50,34.729389,34.729494,0.000106,1,41->51->32->40->50
19,JOIN_ACK,41,"[255,255]",31,34.729389,34.729504,0.000116,1,41->51->32->40->50->31
27,ACK,50,"[13,254]",41,34.729494,34.729600,0.000106,1,50->41
25,JOIN_REQ,73,"[11,2]",63,34.859115,34.859185,0.000070,1,73->63
78,NETID_REQ,63,"[1,254]",18,34.859185,34.859781,0.000597,7,63->54->43->34->35->26->17->18
37,NETID_RESP,18,"[11,2]",63,34.859781,34.860378,0.000597,8,18->17->17->26->26->35->35->34->34->43->43->54->54->63
38,NETID_RESP,18,"[11,2]",63,34.859781,34.860378,0.000597,8,18->17->17->26->26->35->35->34->34->43->43->54->54->63->63
13,JOIN_ACK,63,"[255,255]",73,34.860378,34.860448,0.000070,1,63->73
13,JOIN_ACK,63,"[255,255]",54,34.860378,34.860455,0.000077,1,63->73->54
13,JOIN_ACK,63,"[255,255]",64,34.860378,34.860460,0.000082,1,63->73->54->64
13,JOIN_ACK,63,"[255,255]",62,34.860378,34.860488,0.000110,1,63->73->54->64->62
13,JOIN_ACK,63,"[255,255]",72,34.860378,34.860494,0.000116,1,63->73->54->64->62->72
27,ACK,73,"[18,254]",63,34.860448,34.860518,0.000070,1,73->63
31,ACK,73,"[11,2]",63,34.860588,34.860658,0.000070,1,73->63
81,ACK,63,"[1,254]",18,34.860378,34.860975,0.000597,7,63->54->43->34->35->26->17->18
26,JOIN_REQ,75,"[16,254]",65,34.894180,34.894246,0.000066,1,75->65
33,JOIN_ACK,65,"[255,255]",66,34.894246,34.894300,0.000054,1,65->66
33,JOIN_ACK,65,"[255,255]",75,34.894246,34.894312,0.000066,1,65->66->75
33,JOIN_ACK,65,"[255,255]",76,34.894246,34.894317,0.000071,1,65->66->75->76
33,JOIN_ACK,65,"[255,255]",64,34.894246,34.894319,0.000073,1,65->66->75->76->64
28,ACK,75,"[16,254]",65,34.894312,34.894379,0.000066,1,75->65
25,JOIN_REQ,62,"[18,254]",73,34.915678,34.915792,0.000114,1,62->73
34,JOIN_ACK,73,"[255,255]",83,34.915792,34.915860,0.000068,1,73->83
34,JOIN_ACK,73,"[255,255]",63,34.915792,34.915862,0.000070,1,73->83->63
34,JOIN_ACK,73,"[255,255]",72,34.915792,34.915869,0.000077,1,73->83->63->72
34,JOIN_ACK,73,"[255,255]",84,34.915792,34.915902,0.000110,1,73->83->63->72->84
34,JOIN_ACK,73,"[255,255]",62,34.915792,34.915907,0.000114,1,73->83->63->72->84->62
34,JOIN_ACK,73,"[255,255]",71,34.915792,34.915908,0.000116,1,73->83->63->72->84->62->71
27,ACK,62,"[18,254]",73,34.915907,34.916021,0.000114,1,62->73
2,JOIN_REQ,29,"[1,254]",18,35.060648,35.060767,0.000119,1,29->18
99,JOIN_ACK,18,"[255,255]",17,35.060767,35.060818,0.000051,1,18->17
99,JOIN_ACK,18,"[255,255]",28,35.060767,35.060829,0.000062,1,18->17->28
99,JOIN_ACK,18,"[255,255]",8,35.060767,35.060839,0.000072,1,18->17->28->8
99,JOIN_ACK,18,"[255,255]",27,35.060767,35.060852,0.000085,1,18->17->28->8->27
99,JOIN_ACK,18,"[255,255]",19,35.060767,35.060863,0.000096,1,18->17->28->8->27->19
99,JOIN_ACK,18,"[255,255]",29,35.060767,35.060886,0.000119,1,18->17->28->8->27->19->29
4,ACK,29,"[1,254]",18,35.060886,35.061005,0.000119,1,29->18
8,JOIN_REQ,60,"[13,1]",50,35.098781,35.098854,0.000073,1,60->50
82,NETID_REQ,50,"[1,254]",18,35.098854,35.099648,0.000794,9,50->41->32->22->33->34->35->26->17->18
21,NETID_RESP,18,"[13,1]",50,35.099648,35.100442,0.000794,10,18->17->17->26->26->35->35->34->34->33->33->22->22->32->32->41->41->50
22,NETID_RESP,18,"[13,1]",50,35.099648,35.100442,0.000794,10,18->17->17->26->26->35->35->34->34->33->33->22->22->32->32->41->41->50->50
32,JOIN_ACK,50,"[255,255]",51,35.100442,35.100508,0.000066,1,50->51
32,JOIN_ACK,50,"[255,255]",60,35.100442,35.100515,0.000073,1,50->51->60
32,JOIN_ACK,50,"[255,255]",40,35.100442,35.100537,0.000095,1,50->51->60->40
32,JOIN_ACK,50,"[255,255]",41,35.100442,35.100548,0.000106,1,50->51->60->40->41
32,JOIN_ACK,50,"[255,255]",61,35.100442,35.100549,0.000107,1,50->51->60->40->41->61
32,JOIN_ACK,50,"[255,255]",70,35.100442,35.100558,0.000116,1,50->51->60->40->41->61->70
10,ACK,60,"[19,254]",50,35.100515,35.100588,0.000073,1,60->50
14,ACK,60,"[13,1]",50,35.100661,35.100734,0.000073,1,60->50
85,ACK,50,"[1,254]",18,35.100442,35.101236,0.000794,9,50->41->32->22->33->34->35->26->17->18
22,JOIN_REQ,98,"[17,254]",89,35.136959,35.137031,0.000072,1,98->89
12,JOIN_ACK,89,"[255,255]",99,35.137031,35.137079,0.000048,1,89->99
12,JOIN_ACK,89,"[255,255]",98,35.137031,35.137103,0.000072,1,89->99->98
12,JOIN_ACK,89,"[255,255]",79,35.137031,35.137105,0.000074,1,89->99->98->79
24,ACK,98,"[17,254]",89,35.137103,35.137175,0.000072,1,98->89
14,JOIN_REQ,83,"[18,254]",73,35.158059,35.158127,0.000068,1,83->73
36,JOIN_ACK,73,"[255,255]",83,35.158127,35.158195,0.000068,1,73->83
36,JOIN_ACK,73,"[255,255]",63,35.158127,35.158197,0.000070,1,73->83->63
16,ACK,83,"[18,254]",73,35.158195,35.158262,0.000068,1,83->73
3,JOIN_REQ,19,"[1,254]",18,35.200369,35.200465,0.000096,1,19->18
104,JOIN_ACK,18,"[255,255]",17,35.200465,35.200516,0.000051,1,18->17
104,JOIN_ACK,18,"[255,255]",28,35.200465,35.200527,0.000062,1,18->17->28
104,JOIN_ACK,18,"[255,255]",8,35.200465,35.200537,0.000072,1,18->17->28->8
104,JOIN_ACK,18,"[255,255]",27,35.200465,35.200549,0.000085,1,18->17->28->8->27
104,JOIN_ACK,18,"[255,255]",19,35.200465,35.200561,0.000096,1,18->17->28->8->27->19
104,JOIN_ACK,18,"[255,255]",29,35.200465,35.200584,0.000119,1,18->17->28->8->27->19->29
5,ACK,19,"[1,254]",18,35.200561,35.200658,0.000096,1,19->18
13,JOIN_REQ,51,"[13,254]",41,35.233469,35.233534,0.000065,1,51->41
24,JOIN_ACK,41,"[255,255]",51,35.233534,35.233599,0.000065,1,41->51
15,ACK,51,"[13,254]",41,35.233599,35.233664,0.000065,1,51->41
25,JOIN_REQ,99,"[17,254]",89,35.294974,35.295022,0.000048,1,99->89
13,JOIN_ACK,89,"[255,255]",99,35.295022,35.295070,0.000048,1,89->99
27,ACK,99,"[17,254]",89,35.295070,35.295118,0.000048,1,99->89
22,JOIN_REQ,66,"[16,254]",65,35.312359,35.312414,0.000054,1,66->65
35,JOIN_ACK,65,"[255,255]",66,35.312414,35.312468,0.000054,1,65->66
35,JOIN_ACK,65,"[255,255]",75,35.312414,35.312480,0.000066,1,65->66->75
35,JOIN_ACK,65,"[255,255]",76,35.312414,35.312485,0.000071,1,65->66->75->76
35,JOIN_ACK,65,"[255,255]",64,35.312414,35.312487,0.000073,1,65->66->75->76->64
24,ACK,66,"[16,254]",65,35.312468,35.312522,0.000054,1,66->65
4,JOIN_REQ,70,"[19,254]",60,35.313906,35.313950,0.000044,1,70->60
16,JOIN_ACK,60,"[255,255]",70,35.313950,35.313995,0.000044,1,60->70
6,ACK,70,"[19,254]",60,35.313995,35.314039,0.000044,1,70->60
6,JOIN_REQ,86,"[16,1]",75,35.352121,35.352210,0.000090,1,86->75
86,NETID_REQ,75,"[1,254]",18,35.352210,35.352938,0.000727,9,75->65->64->54->43->34->35->26->17->18
40,NETID_RESP,18,"[16,1]",75,35.352938,35.353665,0.000727,10,18->17->17->26->26->35->35->34->34->43->43->54->54->64->64->65->65->75
41,NETID_RESP,18,"[16,1]",75,35.352938,35.353665,0.000727,10,18->17->17->26->26->35->35->34->34->43->43->54->54->64->64->65->65->75->75
33,JOIN_ACK,75,"[255,255]",65,35.353665,35.353731,0.000066,1,75->65
33,JOIN_ACK,75,"[255,255]",76,35.353665,35.353742,0.000077,1,75->65->76
33,JOIN_ACK,75,"[255,255]",86,35.353665,35.353755,0.000090,1,75->65->76->86
33,JOIN_ACK,75,"[255,255]",64,35.353665,35.353761,0.000097,1,75->65->76->86->64
33,JOIN_ACK,75,"[255,255]",66,35.353665,35.353762,0.000097,1,75->65->76->86->64->66
33,JOIN_ACK,75,"[255,255]",84,35.353665,35.353768,0.000103,1,75->65->76->86->64->66->84
8,ACK,86,"[20,254]",75,35.353755,35.353844,0.000090,1,86->75
12,ACK,86,"[16,1]",75,35.353934,35.354024,0.000090,1,86->75
89,ACK,75,"[1,254]",18,35.353665,35.354392,0.000727,9,75->65->64->54->43->34->35->26->17->18
26,JOIN_REQ,40,"[13,254]",41,35.370034,35.370127,0.000093,1,40->41
25,JOIN_ACK,41,"[255,255]",51,35.370127,35.370192,0.000065,1,41->51
25,JOIN_ACK,41,"[255,255]",32,35.370127,35.370209,0.000082,1,41->51->32
25,JOIN_ACK,41,"[255,255]",40,35.370127,35.370220,0.000093,1,41->51->32->40
25,JOIN_ACK,41,"[255,255]",50,35.370127,35.370233,0.000106,1,41->51->32->40->50
25,JOIN_ACK,41,"[255,255]",31,35.370127,35.370243,0.000116,1,41->51->32->40->50->31
28,ACK,40,"[13,254]",41,35.370220,35.370312,0.000093,1,40->41
25,JOIN_REQ,93,"[18,2]",83,35.614372,35.614485,0.000113,1,93->83
90,NETID_REQ,83,"[1,254]",18,35.614485,35.615219,0.000734,9,83->73->63->54->43->34->35->26->17->18
39,NETID_RESP,18,"[18,2]",83,35.615219,35.615953,0.000734,10,18->17->17->26->26->35->35->34->34->43->43->54->54->63->63->73->73->83
40,NETID_RESP,18,"[18,2]",83,35.615219,35.615953,0.000734,10,18->17->17->26->26->35->35->34->34->43->43->54->54->63->63->73->73->83->83
21,JOIN_ACK,83,"[255,255]",84,35.615953,35.616006,0.000053,1,83->84
21,JOIN_ACK,83,"[255,255]",73,35.615953,35.616021,0.000068,1,83->84->73
21,JOIN_ACK,83,"[255,255]",93,35.615953,35.616066,0.000113,1,83->84->73->93
21,JOIN_ACK,83,"[255,255]",92,35.615953,35.616072,0.000119,1,83->84->73->93->92
27,ACK,93,"[21,254]",83,35.616066,35.616179,0.000113,1,93->83
31,ACK,93,"[18,2]",83,35.616292,35.616405,0.000113,1,93->83
93,ACK,83,"[1,254]",18,35.615953,35.616687,0.000734,9,83->73->63->54->43->34->35->26->17->18
8,JOIN_REQ,94,"[21,254]",93,35.639792,35.639857,0.000064,1,94->93
32,JOIN_ACK,93,"[255,255]",94,35.639857,35.639921,0.000064,1,93->94
10,ACK,94,"[21,254]",93,35.639921,35.639986,0.000064,1,94->93
63,DATA,27,"[1,254]",18,35.708462,35.708546,0.000085,1,27->18
25,JOIN_REQ,92,"[21,254]",93,35.773212,35.773325,0.000113,1,92->93
33,JOIN_ACK,93,"[255,255]",94,35.773325,35.773390,0.000064,1,93->94
33,JOIN_ACK,93,"[255,255]",84,35.773325,35.773424,0.000099,1,93->94->84
33,JOIN_ACK,93,"[255,255]",83,35.773325,35.773438,0.000113,1,93->94->84->83
33,JOIN_ACK,93,"[255,255]",92,35.773325,35.773439,0.000113,1,93->94->84->83->92
33,JOIN_ACK,93,"[255,255]",95,35.773325,35.773444,0.000119,1,93->94->84->83->92->95
27,ACK,92,"[21,254]",93,35.773439,35.773552,0.000113,1,92->93
17,JOIN_REQ,72,"[18,254]",73,35.789760,35.789836,0.000077,1,72->73
42,JOIN_ACK,73,"[255,255]",83,35.789836,35.789904,0.000068,1,73->83
42,JOIN_ACK,73,"[255,255]",63,35.789836,35.789907,0.000070,1,73->83->63
42,JOIN_ACK,73,"[255,255]",72,35.789836,35.789913,0.000077,1,73->83->63->72
42,JOIN_ACK,73,"[255,255]",84,35.789836,35.789947,0.000110,1,73->83->63->72->84
42,JOIN_ACK,73,"[255,255]",62,35.789836,35.789951,0.000114,1,73->83->63->72->84->62
42,JOIN_ACK,73,"[255,255]",71,35.789836,35.789953,0.000116,1,73->83->63->72->84->62->71
19,ACK,72,"[18,254]",73,35.789913,35.789990,0.000077,1,72->73
65,DATA,27,"[1,254]",18,35.840548,35.840632,0.000085,1,27->18
67,DATA,38,"[1,254]",18,35.840652,35.840840,0.000188,2,38->27->18
68,DATA,27,"[1,254]",18,35.840963,35.841047,0.000085,1,27->18
70,DATA,38,"[1,254]",18,35.840859,35.841047,0.000188,2,38->27->18
1,JOIN_REQ,78,"[17,254]",89,35.860374,35.860478,0.000105,1,78->89
16,JOIN_ACK,89,"[255,255]",99,35.860478,35.860526,0.000048,1,89->99
16,JOIN_ACK,89,"[255,255]",98,35.860478,35.860550,0.000072,1,89->99->98
16,JOIN_ACK,89,"[255,255]",79,35.860478,35.860552,0.000074,1,89->99->98->79
16,JOIN_ACK,89,"[255,255]",78,35.860478,35.860583,0.000105,1,89->99->98->79->78
3,ACK,78,"[17,254]",89,35.860583,35.860688,0.000105,1,78->89
25,JOIN_REQ,81,"[21,2]",92,35.978604,35.978688,0.000084,1,81->92
97,NETID_REQ,92,"[1,254]",18,35.978688,35.979649,0.000961,11,92->93->83->73->63->54->43->34->35->26->17->18
35,NETID_RESP,18,"[21,2]",92,35.979649,35.980609,0.000961,12,18->17->17->26->26->35->35->34->34->43->43->54->54->63->63->73->73->83->83->93->93->92
36,NETID_RESP,18,"[21,2]",92,35.979649,35.980609,0.000961,12,18->17->17->26->26->35->35->34->34->43->43->54->54->63->63->73->73->83->83->93->93->92->92
32,JOIN_ACK,92,"[255,255]",91,35.980609,35.980691,0.000082,1,92->91
32,JOIN_ACK,92,"[255,255]",81,35.980609,35.980694,0.000084,1,92->91->81
32,JOIN_ACK,92,"[255,255]",93,35.980609,35.980723,0.000113,1,92->91->81->93
32,JOIN_ACK,92,"[255,255]",83,35.980609,35.980728,0.000119,1,92->91->81->93->83
27,ACK,81,"[22,254]",92,35.980694,35.980778,0.000084,1,81->92
31,ACK,81,"[21,2]",92,35.980863,35.980947,0.000084,1,81->92
100,ACK,92,"[1,254]",18,35.980609,35.981570,0.000961,11,92->93->83->73->63->54->43->34->35->26->17->18
26,JOIN_REQ,76,"[20,254]",86,36.004246,36.004305,0.000059,1,76->86
16,JOIN_ACK,86,"[255,255]",76,36.004305,36.004364,0.000059,1,86->76
28,ACK,76,"[20,254]",86,36.004364,36.004423,0.000059,1,76->86
19,JOIN_REQ,61,"[19,254]",60,36.162110,36.162204,0.000094,1,61->60
19,JOIN_ACK,60,"[255,255]",70,36.162204,36.162248,0.000044,1,60->70
19,JOIN_ACK,60,"[255,255]",50,36.162204,36.162277,0.000073,1,60->70->50
19,JOIN_ACK,60,"[255,255]",61,36.162204,36.162298,0.000094,1,60->70->50->61
19,JOIN_ACK,60,"[255,255]",51,36.162204,36.162324,0.000120,1,60->70->50->61->51
21,ACK,61,"[19,254]",60,36.162298,36.162393,0.000094,1,61->60
71,DATA,47,"[1,254]",18,36.262814,36.263085,0.000271,3,47->38->27->18
25,JOIN_REQ,87,"[20,254]",86,36.278908,36.278986,0.000077,1,87->86
17,JOIN_ACK,86,"[255,255]",76,36.278986,36.279044,0.000059,1,86->76
17,JOIN_ACK,86,"[255,255]",87,36.278986,36.279063,0.000077,1,86->76->87
17,JOIN_ACK,86,"[255,255]",77,36.278986,36.279067,0.000081,1,86->76->87->77
17,JOIN_ACK,86,"[255,255]",75,36.278986,36.279075,0.000090,1,86->76->87->77->75
17,JOIN_ACK,86,"[255,255]",66,36.278986,36.279089,0.000104,1,86->76->87->77->75->66
17,JOIN_ACK,86,"[255,255]",95,36.278986,36.279095,0.000109,1,86->76->87->77->75->66->95
17,JOIN_ACK,86,"[255,255]",96,36.278986,36.279101,0.000116,1,86->76->87->77->75->66->95->96
27,ACK,87,"[20,254]",86,36.279063,36.279140,0.000077,1,87->86
72,DATA,37,"[1,254]",18,36.375703,36.375925,0.000222,3,37->38->27->18
2,JOIN_REQ,90,"[22,254]",81,36.449410,36.449505,0.000094,1,90->81
35,JOIN_ACK,81,"[255,255]",71,36.449505,36.449568,0.000063,1,81->71
35,JOIN_ACK,81,"[255,255]",91,36.449505,36.449568,0.000064,1,81->71->91
35,JOIN_ACK,81,"[255,255]",92,36.449505,36.449589,0.000084,1,81->71->91->92
35,JOIN_ACK,81,"[255,255]",90,36.449505,36.449599,0.000094,1,81->71->91->92->90
35,JOIN_ACK,81,"[255,255]",80,36.449505,36.449599,0.000095,1,81->71->91->92->90->80
35,JOIN_ACK,81,"[255,255]",72,36.449505,36.449609,0.000104,1,81->71->91->92->90->80->72
4,ACK,90,"[22,254]",81,36.449599,36.449693,0.000094,1,90->81
73,DATA,48,"[1,254]",18,36.460715,36.460943,0.000228,3,48->38->27->18
24,JOIN_REQ,84,"[21,254]",93,36.560859,36.560958,0.000099,1,84->93
39,JOIN_ACK,93,"[255,255]",94,36.560958,36.561023,0.000064,1,93->94
39,JOIN_ACK,93,"[255,255]",84,36.560958,36.561057,0.000099,1,93->94->84
39,JOIN_ACK,93,"[255,255]",83,36.560958,36.561071,0.000113,1,93->94->84->83
39,JOIN_ACK,93,"[255,255]",92,36.560958,36.561072,0.000113,1,93->94->84->83->92
39,JOIN_ACK,93,"[255,255]",95,36.560958,36.561077,0.000119,1,93->94->84->83->92->95
26,ACK,84,"[21,254]",93,36.561057,36.561155,0.000099,1,84->93
26,JOIN_REQ,80,"[22,254]",81,36.709517,36.709612,0.000095,1,80->81
36,JOIN_ACK,81,"[255,255]",71,36.709612,36.709675,0.000063,1,81->71
36,JOIN_ACK,81,"[255,255]",91,36.709612,36.709675,0.000064,1,81->71->91
36,JOIN_ACK,81,"[255,255]",92,36.709612,36.709696,0.000084,1,81->71->91->92
36,JOIN_ACK,81,"[255,255]",90,36.709612,36.709706,0.000094,1,81->71->91->92->90
36,JOIN_ACK,81,"[255,255]",80,36.709612,36.709706,0.000095,1,81->71->91->92->90->80
36,JOIN_ACK,81,"[255,255]",72,36.709612,36.709716,0.000104,1,81->71->91->92->90->80->72
28,ACK,80,"[22,254]",81,36.709706,36.709801,0.000095,1,80->81
26,JOIN_REQ,71,"[22,254]",81,36.767095,36.767159,0.000063,1,71->81
37,JOIN_ACK,81,"[255,255]",71,36.767159,36.767222,0.000063,1,81->71
37,JOIN_ACK,81,"[255,255]",91,36.767159,36.767222,0.000064,1,81->71->91
28,ACK,71,"[22,254]",81,36.767222,36.767285,0.000063,1,71->81
26,JOIN_REQ,95,"[20,254]",86,36.798672,36.798781,0.000109,1,95->86
23,JOIN_ACK,86,"[255,255]",76,36.798781,36.798840,0.000059,1,86->76
23,JOIN_ACK,86,"[255,255]",87,36.798781,36.798858,0.000077,1,86->76->87
23,JOIN_ACK,86,"[255,255]",77,36.798781,36.798862,0.000081,1,86->76->87->77
23,JOIN_ACK,86,"[255,255]",75,36.798781,36.798871,0.000090,1,86->76->87->77->75
23,JOIN_ACK,86,"[255,255]",66,36.798781,36.798885,0.000104,1,86->76->87->77->75->66
23,JOIN_ACK,86,"[255,255]",95,36.798781,36.798890,0.000109,1,86->76->87->77->75->66->95
23,JOIN_ACK,86,"[255,255]",96,36.798781,36.798897,0.000116,1,86->76->87->77->75->66->95->96
28,ACK,95,"[20,254]",86,36.798890,36.798999,0.000109,1,95->86
3,JOIN_REQ,58,"[3,254]",57,36.993409,36.993472,0.000063,1,58->57
49,JOIN_ACK,57,"[255,255]",47,36.993472,36.993519,0.000048,1,57->47
49,JOIN_ACK,57,"[255,255]",58,36.993472,36.993535,0.000063,1,57->47->58
5,ACK,58,"[3,254]",57,36.993535,36.993598,0.000063,1,58->57
1,JOIN_REQ,42,"[13,254]",41,37.088904,37.088957,0.000053,1,42->41
31,JOIN_ACK,41,"[255,255]",42,37.088957,37.089010,0.000053,1,41->42
31,JOIN_ACK,41,"[255,255]",51,37.088957,37.089022,0.000065,1,41->42->51
3,ACK,42,"[13,254]",41,37.089010,37.089063,0.000053,1,42->41
26,JOIN_REQ,77,"[20,254]",86,37.151297,37.151378,0.000081,1,77->86
24,JOIN_ACK,86,"[255,255]",76,37.151378,37.151437,0.000059,1,86->76
24,JOIN_ACK,86,"[255,255]",87,37.151378,37.151455,0.000077,1,86->76->87
24,JOIN_ACK,86,"[255,255]",77,37.151378,37.151460,0.000081,1,86->76->87->77
24,JOIN_ACK,86,"[255,255]",75,37.151378,37.151468,0.000090,1,86->76->87->77->75
24,JOIN_ACK,86,"[255,255]",66,37.151378,37.151482,0.000104,1,86->76->87->77->75->66
24,JOIN_ACK,86,"[255,255]",95,37.151378,37.151487,0.000109,1,86->76->87->77->75->66->95
24,JOIN_ACK,86,"[255,255]",96,37.151378,37.151494,0.000116,1,86->76->87->77->75->66->95->96
28,ACK,77,"[20,254]",86,37.151460,37.151541,0.000081,1,77->86
26,JOIN_REQ,96,"[20,254]",86,37.307336,37.307452,0.000116,1,96->86
25,JOIN_ACK,86,"[255,255]",76,37.307452,37.307511,0.000059,1,86->76
25,JOIN_ACK,86,"[255,255]",87,37.307452,37.307530,0.000077,1,86->76->87
25,JOIN_ACK,86,"[255,255]",77,37.307452,37.307534,0.000081,1,86->76->87->77
25,JOIN_ACK,86,"[255,255]",75,37.307452,37.307542,0.000090,1,86->76->87->77->75
25,JOIN_ACK,86,"[255,255]",66,37.307452,37.307556,0.000104,1,86->76->87->77->75->66
25,JOIN_ACK,86,"[255,255]",95,37.307452,37.307562,0.000109,1,86->76->87->77->75->66->95
25,JOIN_ACK,86,"[255,255]",96,37.307452,37.307568,0.000116,1,86->76->87->77->75->66->95->96
28,ACK,96,"[20,254]",86,37.307568,37.307684,0.000116,1,96->86
77,DATA,49,"[1,254]",18,37.586488,37.586760,0.000272,3,49->38->27->18
26,JOIN_REQ,91,"[22,254]",81,37.598972,37.599036,0.000064,1,91->81
41,JOIN_ACK,81,"[255,255]",71,37.599036,37.599099,0.000063,1,81->71
